cell,drug1_db,drug2_db,synergy,synergistic
119,57,38,0,0
48,51,10,0,0
11,58,55,0,0
15,19,30,0,0
100,14,10,0,0
31,50,10,0,0
47,3,46,0,0
24,9,54,0,0
43,47,38,0,0
91,32,37,0,0
37,5,12,0,0
50,46,27,0,0
98,47,4,0,0
12,52,6,0,0
10,18,15,0,0
76,33,46,0,0
93,50,45,0,0
47,16,24,0,0
29,16,37,0,0
15,43,21,0,0
92,13,19,0,0
56,32,29,0,0
31,38,10,1,1
76,6,50,0,0
32,16,33,0,0
80,57,9,0,0
109,41,20,0,0
3,16,6,0,0
104,6,38,0,0
5,12,15,0,0
48,38,47,0,0
1,19,3,0,0
53,41,58,0,0
113,33,21,0,0
14,19,50,0,0
7,41,37,0,0
51,12,29,0,0
71,33,58,0,0
33,62,30,0,0
113,42,34,0,0
67,32,6,0,0
121,50,34,0,0
105,18,12,0,0
109,50,55,0,0
36,42,29,0,0
50,33,61,0,0
101,6,12,0,0
23,37,51,0,0
1,29,54,0,0
40,50,40,0,0
0,46,20,0,0
61,49,18,0,0
104,38,42,0,0
58,38,50,0,0
71,16,26,0,0
45,8,15,0,0
6,12,16,0,0
87,50,18,0,0
27,14,40,0,0
36,41,28,0,0
34,40,55,0,0
82,9,47,0,0
66,46,6,0,0
91,27,32,0,0
47,9,28,0,0
1,41,44,0,0
32,49,9,0,0
38,51,19,0,0
48,59,55,0,0
112,62,27,0,0
83,18,38,0,0
20,16,19,0,0
89,43,19,0,0
75,19,54,0,0
22,3,21,1,1
6,13,49,0,0
121,33,29,0,0
49,10,42,0,0
22,12,54,0,0
25,47,5,0,0
29,46,30,1,1
76,57,15,0,0
7,38,58,0,0
29,18,9,0,0
62,9,29,0,0
29,8,33,0,0
64,13,55,0,0
50,27,36,0,0
17,60,18,0,0
98,18,47,0,0
32,3,39,0,0
76,33,39,0,0
75,18,19,0,0
61,51,40,0,0
22,46,44,0,0
28,12,37,0,0
55,47,58,0,0
24,18,42,0,0
77,9,15,0,0
10,47,32,0,0
52,32,47,0,0
12,8,49,0,0
110,16,9,0,0
14,40,54,0,0
85,3,53,0,0
83,3,50,0,0
106,57,9,0,0
50,49,26,0,0
114,36,38,0,0
64,11,17,0,0
105,5,32,0,0
1,27,5,0,0
32,19,25,0,0
114,55,52,0,0
96,56,13,1,1
82,11,17,0,0
65,18,47,0,0
91,46,2,0,0
2,49,41,0,0
25,3,16,0,0
18,37,6,0,0
9,18,48,1,1
122,3,54,0,0
123,55,38,0,0
93,31,46,0,0
24,41,11,0,0
59,7,37,0,0
89,16,18,0,0
122,27,21,0,0
5,27,5,0,0
11,50,20,0,0
90,37,13,0,0
100,36,40,0,0
0,57,44,0,0
102,62,52,0,0
112,43,57,0,0
106,19,23,0,0
113,13,19,0,0
35,38,13,0,0
106,29,27,0,0
70,16,28,0,0
112,9,5,0,0
98,9,28,0,0
91,49,46,0,0
96,42,13,1,1
6,32,49,0,0
89,6,46,1,1
114,18,51,0,0
106,8,9,0,0
28,49,25,0,0
64,50,9,0,0
26,17,31,0,0
72,12,4,0,0
117,6,50,0,0
122,49,5,0,0
67,9,12,0,0
95,47,27,0,0
83,41,43,0,0
0,8,62,0,0
39,41,50,0,0
90,18,38,0,0
49,60,41,0,0
59,16,31,0,0
86,8,18,0,0
22,29,41,0,0
7,10,41,0,0
38,40,55,0,0
4,12,54,0,0
115,58,16,0,0
52,18,40,0,0
